關鍵字,說明
術語_WirelessDisplay,canonical=connection.wireless_display；aliases=Wireless Display、無線顯示、無線投影；類別=無線投放；definition_only=true；不得與 AirPlay 或手機鏡像自動互換。
術語_WirelessDeX,canonical=connection.wireless_dex；aliases=Wireless DeX、無線 DeX；類別=Galaxy 桌面模式；definition_only=true；相容裝置與型號須分別查證。
術語_RemoteAccess,canonical=work.remote_access；aliases=Remote Access、遠端存取；類別=遠端工作；definition_only=true；服務與協定依型號、地區及軟體版本而異。
術語_MobileToScreen,canonical=connection.mobile_to_screen；aliases=Mobile to Screen、移動裝置螢幕投射、手機投影；類別=手機投放；definition_only=true；不得與 AirPlay、Tap View 或 Screen Mirroring 自動互換。
術語_ScreenInitiatedMirroring,canonical=connection.screen_initiated_mirroring；aliases=Screen initiate mirroring、Screen Initiated Mirroring、螢幕啟動鏡像；類別=跨裝置鏡像；definition_only=true；不得由一般無線顯示推定。
術語_SoundMirroring,canonical=connection.sound_mirroring；aliases=Sound Mirroring、聲音鏡像、音效鏡像；類別=跨裝置音訊；definition_only=true；不得由畫面鏡像推定。
術語_WirelessOn,canonical=connection.wireless_on；aliases=Wireless On、無線喚醒；類別=跨裝置連線；definition_only=true；不得由 Wi-Fi 功能推定。
術語_TapView,canonical=connection.tap_view；aliases=Tap View、輕觸投影；類別=手機投放；definition_only=true；不得與一般螢幕鏡像自動互換。
術語_Thunderbolt4,canonical=connection.thunderbolt_4；aliases=Thunderbolt 4、TB4；類別=高速連接介面；definition_only=true；頻寬、菊鏈、供電與顯示能力須看完整型號。
術語_Thunderbolt5,canonical=connection.thunderbolt_5；aliases=Thunderbolt 5、TB5；類別=高速連接介面；definition_only=true；頻寬、供電與顯示能力須看完整型號；官方來源=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s8-s85th-40-inch-5k2k-curved-wuhd-ls40h850tacxzw/
術語_HDMI2.1,canonical=connection.hdmi_2_1；aliases=HDMI 2.1、HDMI2.1；類別=連接規格；definition_only=true；版本名稱不能保證特定解析度與更新率組合，須查型號訊號時序。
術語_DP2.1,canonical=connection.displayport_2_1；aliases=DisplayPort 2.1、DP 2.1、DP2.1；類別=連接規格；definition_only=true；版本名稱不能保證特定解析度與更新率組合，須查型號訊號時序。
術語_SamsungDisplayManager,canonical=software.samsung_display_manager；aliases=Samsung Display Manager、三星顯示器管理程式；類別=桌面軟體；用於相容型號的畫面分割、亮度、KVM、PIP/PBP 或校色等管理；definition_only=true；實際項目依型號與作業系統；官方來源=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s8-s80hf-27-inch-5k-usb-c-easy-connection-ls27h802efaxzw/
術語_MAPT,canonical=network.mapt；aliases=MAPT、MAC Address Pass Through、MAC 位址穿透；類別=網路管理；讓網路端辨識連接裝置的 MAC 位址；definition_only=true；支援須看完整型號；官方來源=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s8-s80hf-27-inch-5k-usb-c-easy-connection-ls27h802efaxzw/
術語_EasySettingBox,canonical=software.easy_setting_box；aliases=Easy Setting Box、Easy Setting Box 軟體；類別=Windows 視窗管理軟體；用於桌面視窗分割與排列；definition_only=true；不是螢幕硬體 PIP/PBP；官方來源=https://www.samsung.com/tw/monitors/high-resolution/wqhd-clamp-type-monitor-with-space-saving-design-and-144hz-refresh-rate-27-inch-ls27r750qecxzw/
術語_SlimFitCamera,canonical=camera.slimfit_camera；aliases=SlimFit Camera、磁吸式視訊鏡頭；類別=攝影機配件；definition_only=true；是否隨附、解析度與相容型號須看完整型號。
術語_Builtin4KCamera,canonical=camera.builtin_4k_camera；aliases=內建 4K 相機、內建 4K 攝影機；類別=攝影機；definition_only=true；不得由 Smart Monitor 系列名稱推定。
術語_CockpitMode,canonical=ergonomics.cockpit_mode；aliases=Cockpit Mode、駕駛艙模式；類別=Odyssey Ark 人體工學模式；將相容 Ark 旋轉為直向使用；definition_only=true；不得套用到一般 Pivot 螢幕；官方來源=https://www.samsung.com/tw/support/displays/2022-how-to-use-your-samsung-odyssey-ark-gaming-monitor/
術語_ArkDial,canonical=ergonomics.ark_dial；aliases=Ark Dial；類別=Odyssey Ark 專用控制器；definition_only=true；不得推定其他 Odyssey 支援；官方來源=https://www.samsung.com/tw/support/displays/2022-how-to-use-your-samsung-odyssey-ark-gaming-monitor/
術語_FlexMoveScreen,canonical=ergonomics.flex_move_screen；aliases=Flex Move Screen、畫面最適化；類別=Odyssey Ark 畫面調整；用於調整顯示畫面大小與位置；definition_only=true；官方來源=https://www.samsung.com/tw/support/displays/2022-how-to-use-your-samsung-odyssey-ark-gaming-monitor/
術語_EasySetupStand,canonical=ergonomics.easy_setup_stand；aliases=Easy Setup Stand、簡易安裝底座；類別=底座安裝設計；definition_only=true；不得推定包含升降、旋轉或 Pivot；官方來源=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s8-s85th-40-inch-5k2k-curved-wuhd-ls40h850tacxzw/
術語_HAS,canonical=ergonomics.has；aliases=HAS、Height Adjustable Stand、高度調整底座；類別=底座調整；僅表示可調高度；definition_only=true；Tilt、Swivel、Pivot 必須分別由完整型號規格證明。
術語_Pivot,canonical=ergonomics.pivot；aliases=Pivot、垂直旋轉、轉直；類別=底座調整；表示面板可旋轉成直向；definition_only=true；不得由 HAS 推定。
術語_Swivel,canonical=ergonomics.swivel；aliases=Swivel、左右旋轉；類別=底座調整；表示底座可左右旋轉；definition_only=true；不得由 HAS 推定。
術語_Tilt,canonical=ergonomics.tilt；aliases=Tilt、前後傾斜；類別=底座調整；表示可調整前後傾角；definition_only=true；不得由 HAS 推定。
術語_EyeSaverMode,canonical=eye.eye_saver_mode；aliases=Eye Saver Mode、低藍光護眼模式、低藍光模式；類別=護眼；降低部分藍光輸出；definition_only=true；不得宣稱醫療效果；官方來源=https://www.samsung.com/tw/monitors/full-hd-1080p/essential-monitor-s3-s30gd-24-inch-fhd-ips-100hz-ls24d300gacxzw/
術語_FlickerFree,canonical=eye.flicker_free；aliases=Flicker Free、零閃屏、低閃屏；類別=護眼；減少肉眼不易察覺的畫面閃爍；definition_only=true；不得宣稱完全消除眼睛疲勞；官方來源=https://www.samsung.com/tw/monitors/full-hd-1080p/essential-monitor-s3-s30gd-24-inch-fhd-ips-100hz-ls24d300gacxzw/
術語_EcoSavingPlus,canonical=sustainability.eco_saving_plus；aliases=Eco Saving Plus、省電模式自由選；類別=省電功能；依畫面與設定降低耗電；definition_only=true；不得推定所有型號支援；官方來源=https://www.samsung.com/tw/monitors/full-hd-1080p/essential-monitor-s3-s30gd-24-inch-fhd-ips-100hz-ls24d300gacxzw/
術語_SolarCell,canonical=accessory.solarcell_remote；aliases=SolarCell Remote、太陽能智慧遙控器、太陽能遙控器；類別=遙控器；可透過環境光協助充電；definition_only=true；是否隨附須看完整型號。
術語_ScreenProtectionMode,canonical=oled.screen_protection_mode；aliases=Screen Protection Mode、螢幕保護模式、閒置自動調暗；類別=OLED 保護；螢幕閒置一段時間後自動調暗並在偵測操作後恢復；definition_only=true；不得推定所有 OLED 支援或固定等待時間；官方來源=https://www.samsung.com/tw/monitors/gaming/odyssey-oled-g8-g81sf-27-inch-240hz-oled-uhd-ls27fg812scxzw/
術語_MultiDeviceExperience,canonical=smart.multi_device_experience；aliases=Multi Device Experience、多裝置體驗、跨裝置智能生活；類別=跨裝置功能集合；可包含 Mobile to Screen、Screen initiate mirroring、Sound Mirroring、Wireless On 與 Tap View；definition_only=true；各子功能與支援裝置須看完整型號；官方來源=https://www.samsung.com/tw/monitors/smart/smart-monitor-m9-32-inch-smart-tv-apps-4k-oled-ls32fm902scxzw/
術語_SmartCalibration,canonical=color.smart_calibration；aliases=Smart Calibration、智慧校色；類別=校色；使用相容 Galaxy 行動裝置協助校色；definition_only=true；基本或專業等級、相容裝置與步驟須看完整型號；官方來源=https://www.samsung.com/tw/monitors/smart/smart-monitor-m9-32-inch-smart-tv-apps-4k-oled-ls32fm902scxzw/
術語_LongDistanceVoiceRecognition,canonical=voice.long_distance_recognition；aliases=Long-distance Voice Recognition、長距離語音辨識、長距離語音辨識技術；類別=語音控制；讓相容智慧螢幕接收較遠距離的語音指令；definition_only=true；語音助理、語言與地區可用性須看完整型號；官方來源=https://www.samsung.com/tw/monitors/smart/smart-monitor-m9-32-inch-smart-tv-apps-4k-oled-ls32fm902scxzw/
術語_ImageSize,canonical=image.image_size；aliases=Image Size、影像尺寸、畫面尺寸調整；類別=畫面顯示；依來源與模式調整顯示比例或畫面尺寸；definition_only=true；可選比例須看完整型號與目前輸入模式。
術語_OffTimerPlus,canonical=power.off_timer_plus；aliases=Off Timer Plus、定時關機加強版、定時關機；類別=電源管理；可依設定時間關閉螢幕；definition_only=true；不得與閒置省電或螢幕保護模式混用。
術語_FactoryCalibration,canonical=color.factory_calibration；aliases=Factory Calibration、工廠出廠調校、工廠出廠校正報告；類別=色彩校正；代表產品出廠時經校正或附校正報告；definition_only=true；是否附報告與校正範圍須看完整型號。
術語_MyContents,canonical=smart.my_contents；aliases=My Contents、我的內容；類別=智慧內容；讓相容智慧螢幕在閒置或待機情境顯示個人化內容；definition_only=true；內容來源與支援條件須看完整型號；官方來源=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s9-5k-27-inch-ls27c900pacxzw/
術語_Bixby,canonical=voice.bixby；aliases=Bixby、Bixby 語音助理；類別=語音助理；三星語音助理；definition_only=true；語言、地區與型號支援須分別查證；官方來源=https://www.samsung.com/tw/monitors/gaming/odyssey-oled-g8-g80sd-32-inch-oled-240hz-ls32dg802scxzw/
術語_SamsungTVPlus,canonical=smart.samsung_tv_plus；aliases=Samsung TV Plus、三星免費影音平台；類別=串流服務；三星的網路影音服務入口；definition_only=true；頻道、地區與型號可用性可能變動，須再查當下服務資訊。
術語_Microsoft365,canonical=work.microsoft_365；aliases=Microsoft 365、Office 365；類別=生產力服務；讓相容智慧螢幕存取 Microsoft 雲端生產力服務；definition_only=true；帳號、訂閱與地區條件須另行確認。
術語_NiftyGateway,canonical=smart.nifty_gateway；aliases=Nifty Gateway、NFT Nifty Gateway；類別=legacy 智慧服務；definition_only=true；屬可能變動或停止的第三方服務，不得只憑舊規格宣稱目前可用。
術語_VESAAdaptiveSync,canonical=sync.vesa_adaptive_sync；aliases=VESA Adaptive-Sync、Adaptive-Sync；類別=畫面同步認證；VESA 的可變更新率顯示認證；definition_only=true；不得自動等同 FreeSync 或 G-SYNC Compatible。
術語_EcoLightSensor,canonical=sustainability.eco_light_sensor；aliases=Eco Light Sensor、節能光源感測；類別=節能感測；依環境光線協助調整耗電或亮度；definition_only=true；不得與 Adaptive Picture 視為同一功能。
術語_LowInputLag,canonical=game.low_input_lag；aliases=Low Input Lag、低輸入延遲、低輸入延遲技術；類別=遊戲反應；用於降低來源輸入到畫面顯示的延遲；definition_only=true；不得推定具體延遲數值。
術語_RefreshRateOptimizer,canonical=game.refresh_rate_optimizer；aliases=Refresh Rate Optimizer、更新頻率調整；類別=遊戲顯示；調整相容機型的更新率設定；definition_only=true；可選值與訊號條件須查完整型號。
術語_SuperArenaGamingUX,canonical=game.super_arena_gaming_ux；aliases=Super Arena Gaming UX、超級電競模式 UX、超級電競模式UX；類別=遊戲介面；三星部分 Odyssey 機型使用的遊戲設定介面名稱；definition_only=true；不得推定所有 Odyssey 皆有。
術語_DaisyChain,canonical=connection.daisy_chain；aliases=Daisy Chain、菊鏈、DisplayPort Out、DP Out；類別=多螢幕連接；透過 DisplayPort 輸出串接下一台相容螢幕；definition_only=true；數量、解析度與 MST 條件須看完整型號。
術語_USBHub,canonical=connection.usb_hub；aliases=USB Hub、USB 集線器；類別=連接；讓螢幕提供 USB 下行連接；definition_only=true；埠數、速率與上行方式須看完整型號。
術語_QuantumAIProcessor,canonical=image.quantum_ai_processor；aliases=Quantum AI Processor、量子 AI 高效處理器；類別=影像處理；三星部分高階顯示器的影像處理器名稱；definition_only=true；版本與功能須看完整型號。
術語_MagicRotationAuto,canonical=ergonomics.magic_rotation_auto；aliases=Samsung MagicRotation Auto、MagicRotation Auto；類別=畫面旋轉；讓相容螢幕配合實體旋轉調整顯示方向；definition_only=true；不得由一般 Pivot 推定支援。
術語_OneConnect,canonical=connection.one_connect；aliases=One Connect、美型集線器；類別=外接集線盒；將部分輸入與連接埠集中於外接盒；definition_only=true；是否隨附及介面配置須看完整型號。
術語_DolbyAtmos,canonical=audio.dolby_atmos；aliases=Dolby Atmos、杜比全景聲；類別=音訊格式；提供相容內容的空間音效體驗；definition_only=true；喇叭配置與內容支援須看完整型號。
術語_UltrawideMonitor,canonical=category.ultrawide_monitor；aliases=超寬顯示器、超寬螢幕、Ultrawide Monitor；類別=顯示器類型；實體螢幕比例通常較寬，可增加橫向工作空間；definition_only=true；不得與 Ultrawide Game View 畫面模式互換；實際比例須看完整型號；官方來源=https://www.samsung.com/tw/monitors/
術語_CurvedDisplay,canonical=shape.curved_display；aliases=曲面顯示器、曲面螢幕、Curved Monitor；類別=螢幕形狀；面板為曲面設計；definition_only=true；曲率數值及舒適或沉浸效果須看型號與使用情境；官方來源=https://www.samsung.com/tw/monitors/
術語_ScreenResolution,canonical=resolution.screen_resolution；aliases=螢幕解析度、顯示解析度、Screen Resolution；類別=影像規格；表示畫面橫向×縱向的像素數；definition_only=true；高解析度不等於尺寸較大，實際像素數須看完整型號；官方來源=https://www.samsung.com/tw/monitors/
術語_FullHD,canonical=resolution.full_hd；aliases=Full HD、FHD、1920×1080、1920x1080、1080p；類別=解析度；常見 16:9 解析度為 1920×1080；definition_only=true；不得由此推定任一型號採用；官方來源=https://www.samsung.com/tw/monitors/
術語_AspectRatio,canonical=display.aspect_ratio；aliases=螢幕比例、畫面比例、長寬比、Aspect Ratio；類別=畫面格式；表示畫面寬與高的比例；definition_only=true；21:9 或 32:9 能否使用須看完整型號與輸入來源；官方來源=https://www.samsung.com/tw/monitors/
術語_RefreshRate,canonical=timing.refresh_rate；aliases=更新頻率、更新率、刷新率、Refresh Rate、Hz；類別=顯示時序；每秒重新繪製畫面的次數；definition_only=true；具體數值與解析度、介面的同時條件須查完整型號訊號時序；官方來源=https://www.samsung.com/tw/monitors/
術語_ResponseTime,canonical=timing.response_time；aliases=反應時間、響應時間、Response Time；類別=顯示時序；表示像素狀態改變所需時間；definition_only=true；數字必須連同 GtG、MPRT 等測量方法與完整型號回答；官方來源=https://www.samsung.com/tw/monitors/
術語_BuiltInSpeakers,canonical=audio.built_in_speakers；aliases=內建喇叭、內置喇叭、Built-in Speakers；類別=音訊硬體；表示螢幕機身內建音訊輸出；definition_only=true；是否具備、功率及聲道須看完整型號；官方來源=https://www.samsung.com/tw/monitors/
術語_IPS,canonical=panel.ips；aliases=IPS、In-Plane Switching、IPS 面板；類別=LCD 面板技術；常見特性為較寬視角與穩定色彩；definition_only=true；不得推定具體反應時間、色域或對比值；官方來源=https://www.samsung.com/tw/monitors/
術語_VA,canonical=panel.va；aliases=VA、Vertical Alignment、VA 面板；類別=LCD 面板技術；常見特性為較深黑位與較高原生對比；definition_only=true；不得推定具體對比或反應時間；官方來源=https://www.samsung.com/tw/monitors/
術語_HDR,canonical=hdr.high_dynamic_range；aliases=HDR、High Dynamic Range、高動態範圍；類別=影像概念；用於擴展亮度、對比與色彩表現；definition_only=true；不得由此推定 HDR10、HDR10+ 或 DisplayHDR 等級；官方來源=https://www.samsung.com/tw/monitors/
術語_GSync,canonical=sync.gsync；aliases=G-SYNC、G-Sync；類別=畫面同步家族；NVIDIA 畫面同步技術的上位名稱；definition_only=true；不得自動等同 G-SYNC Compatible 或內建 G-SYNC 模組；官方來源=https://www.samsung.com/tw/monitors/
術語_SmartTV,canonical=smart.smart_tv；aliases=Smart TV、智慧電視、智慧電視功能；類別=智慧平台；螢幕內建網路應用與影音功能；definition_only=true；不等於內建電視選台器或同軸輸入；官方來源=https://www.samsung.com/tw/monitors/
術語_StreamingServices,canonical=smart.streaming_services；aliases=內建串流服務、串流影音服務、Streaming Services；類別=智慧影音；可直接使用相容影音 App；definition_only=true；服務、帳號、訂閱與地區可用性可能變動，不得推定任一型號當下可用；官方來源=https://www.samsung.com/tw/monitors/
術語_VoiceControl,canonical=voice.voice_control；aliases=語音指令、語音控制、Voice Control；類別=語音交互；用語音操作相容功能；definition_only=true；不得由此推定 Bixby、語言或遠距收音能力；官方來源=https://www.samsung.com/tw/monitors/
術語_IoTIntegration,canonical=smart.iot_integration；aliases=IoT 整合、物聯網整合、IoT Integration；類別=智慧裝置；表示與相容智慧裝置聯動的上位概念；definition_only=true；SmartThings 是平台實例，不可將兩者完全互換；官方來源=https://www.samsung.com/tw/monitors/
術語_NetworkConnectivity,canonical=connection.network_connectivity；aliases=網路連線、網路連接、Network Connectivity；類別=網路；表示螢幕可透過某種網路介面使用線上功能；definition_only=true；不得由此推定是 Wi-Fi 或 LAN；官方來源=https://www.samsung.com/tw/monitors/
術語_USBCVideo,canonical=connection.usb_c_video；aliases=USB-C 影片輸出、USB-C 影像輸出、USB-C DisplayPort 視訊、DisplayPort over USB-C；類別=連接；表示 USB-C 連接可承載 DisplayPort 影像訊號；definition_only=true；只有 Type-C 接頭不能證明支援；官方來源=https://www.samsung.com/tw/monitors/
術語_HDMI,canonical=connection.hdmi；aliases=HDMI、高畫質多媒體介面；類別=數位影音連接；可傳輸數位影像與音訊；definition_only=true；接頭尺寸、版本、數量與時序能力須看完整型號；官方來源=https://www.samsung.com/tw/monitors/
術語_DisplayPort,canonical=connection.displayport；aliases=DisplayPort、DP；類別=數位影音連接；可傳輸數位影像與音訊；definition_only=true；版本、數量、MST 與時序能力須看完整型號；官方來源=https://www.samsung.com/tw/monitors/
術語_ErgonomicDesign,canonical=ergonomics.adjustability；aliases=人體工學設計、Ergonomic Design、可調式支架；類別=人體工學上位概念；可能包含高度、傾斜、左右或垂直旋轉調整；definition_only=true；不得由此推定 HAS、Pivot、Swivel 或 Tilt 的任一項；官方來源=https://www.samsung.com/tw/monitors/
能力_S49DG952SC,model=S49DG952SC；aliases=G95SD、LS49DG952SCXZW；capabilities=CoreSync；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/gaming/odyssey-oled-g9-49-inch-oled-dual-qhd-ls49dg952scxzw/
能力_S27FG812SC,model=S27FG812SC；aliases=G81SF、LS27FG812SCXZW；capabilities=QD-OLED、Glare Free、Samsung OLED Safeguard+、Dynamic Cooling System、Thermal Modulation System、Logo and Taskbar Detection、Screen Protection Mode、VESA DisplayHDR True Black 400、AMD FreeSync Premium Pro、G-SYNC Compatible、CoreSync、PIP、Ultrawide Game View、Auto Source Switch+；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/gaming/odyssey-oled-g8-g81sf-27-inch-240hz-oled-uhd-ls27fg812scxzw/
能力_S27FG900XC,model=S27FG900XC；aliases=G90XF、LS27FG900XCXZW；capabilities=Odyssey 3D Hub、AI 3D 影像轉換、裸視 3D、Edge Lighting；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/gaming/odyssey-3d-g90xf-27-inch-165hz-uhd-ls27fg900xcxzw/
能力_S32FM902SC,model=S32FM902SC；aliases=M90SF、LS32FM902SCXZW；capabilities=QD-OLED、Samsung Vision AI、One UI Tizen、AI Picture Optimizer、4K AI Upscaling Pro、AI Soccer Mode Pro、Active Voice Amplifier Pro、Multi Device Experience、Multi View、Smart Calibration 基本、Knox Vault、Remote Access、Wireless Display、Game Bar 2.0、Auto Source Switch+、Adaptive Picture、Adaptive Sound Pro、Ultrawide Game View、USB-C Power Delivery 90W；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/smart/smart-monitor-m9-32-inch-smart-tv-apps-4k-oled-ls32fm902scxzw/
能力_S32FM803UC,model=S32FM803UC；aliases=M80F、LS32FM803UCXZW；capabilities=Samsung Vision AI、One UI Tizen、AI Picture Optimizer、4K AI Upscaling、AI Soccer Mode、SmartThings Hub、Multi Device Experience、Multi View、Smart Calibration 基本、Knox Vault、Remote Access、Game Bar 2.0、Adaptive Sound Pro、Ultrawide Game View；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/smart/smart-monitor-m8-32-inch-smart-tv-apps-4k-uhd-ls32fm803ucxzw/
能力_S27H802EFA,model=S27H802EFA；aliases=S80HF、LS27H802EFAXZW；capabilities=PIP、PBP、KVM Switch、Auto Source Switch+、USB-C Power Delivery 90W、LAN、Samsung Display Manager、MAPT、HAS、Pivot、Swivel、Tilt；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/high-resolution/viewfinity-s8-s80hf-27-inch-5k-usb-c-easy-connection-ls27h802efaxzw/
能力_S57CG952NC,model=S57CG952NC；aliases=G95NC、LS57CG952NCXZW；capabilities=Quantum Mini LED、Quantum Matrix Technology、AMD FreeSync Premium Pro、PIP、PBP、Auto Source Switch+；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/gaming/odyssey-neo-g9-g95nc-57-inch-240hz-curved-dual-uhd-ls57cg952ncxzw/
能力_S55BG970NC,model=S55BG970NC；aliases=Odyssey Ark、Ark、LS55BG970NCXZW；capabilities=Matte Display、Eclipse Lighting、Active Ambient、Mini Map Zoom、Cockpit Mode、Ark Dial、Flex Move Screen、Samsung Gaming Hub、Multi View；evidence=official_support_and_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/support/displays/2022-how-to-use-your-samsung-odyssey-ark-gaming-monitor/
能力_S32DG702EC,model=S32DG702EC；aliases=G70D、LS32DG702ECXZW；capabilities=Dynamic Black Equalizer；evidence=official_product_page；checkedAt=2026-09-04；source=https://www.samsung.com/tw/monitors/gaming/odyssey-g7-g70d-32-inch-144hz-1ms-4k-uhd-ls32dg702ecxzw/
WA21A8377GV,型號：WA21A8377GV,噴射雙潔淨直立洗衣機 21 KG,松木黑,洗衣容量21.0kg,BubbleStorm™泡泡淨科技,數位變頻馬達,Active Bubble™超能旋風泡泡淨,Dual Storm™雙渦流洗衣盤,Speed Spray™噴射快洗,蒸氣除菌(去除99.9%細菌),強力洗淨+,VRT™減震靜音技術,極致鑽石鋼槽,不鏽鋼洗衣盤,旋鈕+觸控面板顯示,強化玻璃上蓋,緩降式設計,環保槽洗淨(去除99%細菌),Smart Control智慧控制,Smart Check簡易故障排除,支援SmartThings App,Wifi連接,溫水去汙,嬰兒衣物,床單,輕柔衣物,10段水位調整,預約/兒童鎖/門鎖,金級省水標章,VDE馬達20年壽命認證,Intertek認證,馬達20年保固,NCC認證ID:CCAO20LP0130T2,機身尺寸700x1131x748mm,淨重61kg。
LS27FG706ECXZW,型號：S27FG706EC,27吋Odyssey G7 平面電競顯示器 G70F,27吋16:9 IPS平面螢幕,4K UHD(3840x2160)/FHD雙模式可切換,最大4K 180Hz更新頻率及FHD 360Hz更新頻率,1ms(GtG)反應時間,HDR10+ Gaming,350/280 cd㎡亮度(典型/最小),原生對比1000:1,178°寬廣視角,10.7億色彩支援,sRGB 99%,節能模式,低藍光模式,零閃屏,Windows 11認證,支援AMD FreeSync Premium,Off Timer Plus,黑平衡,虛擬準心,超級電競模式UX,自動來源切換+,影像尺寸調整,PIP、PBP畫面分割功能,介面：DisplayPort 1.4 x1(HDCP 2.2)、HDMI 2.1 x2(HDCP 2.2)、耳機孔、USB-B上行x1、USB-A下行x2(3.2 Gen1),操作環境溫度10–40℃、濕度10–80%,工廠出廠色彩校正與報告,黑色機身與底座(HAS PIVOT底座，120mm高度調整),前後傾斜-2°~25°、左右旋轉-30°~30°、垂直旋轉-92°~92°,VESA 100x100mm壁掛,電源AC 100–240V外接電源變壓器,最大耗電78W,尺寸含底座613x553.2x263.5mm,不含底座613x361.5x73.8mm,包裝尺寸695x159x478mm,重量含底座7.1kg、不含底座3.9kg、包裝重量8.9kg,配件1.5m電源線,HDMI線,DP線,USB 3.0線
LS27FG532ECXZW,型號：S27FG532EC,OdysseyG5 G53F 27吋平面電競顯示器,27吋16:9 IPS平面螢幕,QHD(2560x1440),HDR10,亮度300/240 cd㎡,對比1000:1,178°視角,16.7M色,NTSC 72%,更新頻率200Hz,反應時間1ms(MPRT),支援AMD FreeSync Premium,低藍光模式,省電模式自由選,Off Timer Plus,黑平衡,虛擬準心,更新頻率調整,超級電競模式UX,自動來源切換,介面:DisplayPort 1.4 x1(HDCP 2.2),HDMI 2.0 x2(HDCP 2.2),耳機孔 x1,操作環境:溫度10–40℃/濕度10–80%,設計:黑色機身與簡約型底座,前後傾斜-2~20°,VESA壁掛75x75mm,電源:AC100–240V 50/60Hz,最大耗電48W,外接電源變壓器,尺寸含底座:613.2x463.1x217.4mm,尺寸不含底座:613.2x364.5x50.4mm,包裝尺寸:707x162x430mm,重量含底座:3.9kg,不含底座:3.5kg,包裝重量:5.7kg,配件:1.5m電源線,HDMI連接線,DP連接線。
LS32DG802SCXZW,型號：S32DG802SC,32吋Odyssey OLED G8 平面電競顯示器 G80SD,32吋16:9 OLED平面螢幕,4K UHD(3840x2160),亮度典型250 cd㎡/最低200 cd㎡,原生對比1,000,000:1,動態對比Mega DCR,HDR10+ Gaming,更新頻率最高240Hz,反應時間0.03ms(GtG),可視角度178°(H)/178°(V),色彩支援10.7億色,色域覆蓋99%(CIE1976),低藍光模式,零閃屏,金屬量子點顯色技術,PIP/PBP多畫面分割,Windows 11認證,AMD FreeSync Premium Pro支援,G-Sync相容,Off Timer Plus,虛擬準心,Core Sync,Game Bar 2.0,HDMI-CEC,自動來源切換 Auto Source Switch+,智慧偵測環境光源,超寬遊戲螢幕支援,Tizen作業系統,Bixby語音助理,SmartThings Hub，多重視窗及遠端存取功能,WiFi5與藍牙5.2,10W立體聲喇叭,Adaptive Sound Pro智慧音效,操作溫度0~40℃,濕度10~80%,銀色機身與HAS PIVOT底座(120mm高),前後傾斜-2°~25°,左右旋轉-30°~+30°,垂直旋轉-92°~+92°,VESA壁掛100x100mm,再生資源塑料含量,電源AC 100~240V外接變壓器,最大耗電180W,尺寸含底座719.7x584.6x263.5mm,不含底座719.7x414.7x49.2mm,包裝尺寸815x200x530mm,重量含底座8.4kg,不含底座5.3kg,包裝重量12.0kg,配件含1.5m電源線、HDMI線、DP線、USB 3.0線及太陽能智慧遙控器。
LS37FG752ECXZW,型號：S37FG752EC,37吋Odyssey G7 曲面電競顯示器 G75F,37吋16:9 VA曲面螢幕,1000R曲率,4K UHD(3840x2160)解析度,亮度350/280 cd㎡(典型/最小),原生對比3000:1,動態對比Mega DCR,HDR:VESA DisplayHDR 600與HDR10+ Gaming,色彩支援10.7億,色域DCI 90%，sRGB 99%,更新頻率165Hz,反應時間1ms(GtG),節能模式,低藍光模式,零閃屏,PIP子母畫面,影像尺寸調整,Windows 11認證,支援AMD FreeSync Premium Pro,Off Timer Plus,黑平衡,虛擬準心,Core Sync,超級電競模式UX,自動來源切換Auto Source Switch+,超寬遊戲螢幕支援,介面:DisplayPort 1.4x1(HDCP 2.2),HDMI 2.1x2(HDCP 2.2),耳機孔,USB-B上行1,USB-A下行2(3.2 Gen1),操作溫度10–40 ℃、濕度10–80%,工廠出廠調校及校正報告,黑色機身與底座(HAS高度調整120 mm),前後傾斜-5°～20°,左右旋轉-20°～20°,VESA壁掛100x100 mm,再生塑料含量10%以上,電源:AC100–240 V外接電源變壓器,最大耗電140 W,尺寸含底座816x674.4x303.8 mm,尺寸不含底座816x483.2x170.8 mm,包裝尺寸911x240x579 mm,重量含底座11.2 kg，不含底座7.2 kg，包裝重量15.1 kg,配件包含1.5 m電源線、DP連接線、USB 3.0線
